SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
206387,0,Revolving loans,F,Y,Y,1,126000.0,202500.0,10125.0,90000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.015221,-9532,-442,-9530.0,-1846,6.0,1,1,0,1,1,0,Core staff,3.0,2,2,TUESDAY,12,0,0,0,0,0,0,Bank,0.2784677468381579,0.4689952151220929,0.1014593569914692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1813.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,3.0
206946,0,Revolving loans,F,N,Y,3,112500.0,315000.0,15750.0,315000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.010966,-13738,-5827,-5919.0,-4491,,1,1,0,1,0,0,Cooking staff,5.0,2,2,FRIDAY,17,0,0,0,0,0,0,Kindergarten,,0.1299253116742542,0.3280631605201915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
207039,0,Cash loans,F,Y,Y,0,126450.0,1288350.0,37800.0,1125000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.030755,-18896,-11821,-10460.0,-2434,4.0,1,1,0,1,1,0,Managers,2.0,2,2,THURSDAY,14,0,0,0,0,0,0,Other,0.5499074917776887,0.6066646661283414,0.7380196196295241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-55.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
208873,0,Cash loans,F,N,Y,1,135000.0,675000.0,36094.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.026392,-19431,-4112,-3521.0,-2978,,1,1,0,1,0,0,,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,Government,,0.6695898158478278,0.2225807646753351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,1.0,1.0,1.0,-1898.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
209037,0,Revolving loans,M,Y,Y,0,112500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Single / not married,With parents,0.030755,-8564,-944,-2304.0,-1088,64.0,1,1,0,1,0,1,,1.0,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.1569843329670352,0.5199400044962904,0.1253078784282391,0.0062,0.0,0.9379,,,0.0,0.0345,0.0417,,0.0064,,0.0055,,0.006,0.0063,0.0,0.9379,,,0.0,0.0345,0.0417,,0.0065,,0.0057,,0.0063,0.0062,0.0,0.9379,,,0.0,0.0345,0.0417,,0.0065,,0.0056,,0.0061,,block of flats,0.0054,"Stone, brick",No,3.0,1.0,3.0,1.0,-482.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
209524,0,Cash loans,F,Y,Y,0,180000.0,269550.0,11547.0,225000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,-24302,365243,-13147.0,-4600,9.0,1,0,0,1,1,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.5151460159750975,0.3962195720630885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
209646,0,Cash loans,M,N,N,0,135000.0,481495.5,36130.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-20002,-1732,-1350.0,-3479,,1,1,1,1,0,0,,2.0,3,3,WEDNESDAY,11,0,0,0,0,1,1,Business Entity Type 1,,0.1228265171565438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-435.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
212392,0,Cash loans,F,N,N,0,135000.0,254700.0,24939.0,225000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010643,-24347,365243,-3063.0,-4117,,1,0,0,1,0,0,,1.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.6092342099811251,0.2955826421513093,0.032,0.163,0.9791,,,0.0,0.1034,0.1667,,0.0201,,0.0827,,0.0664,0.0326,0.1692,0.9791,,,0.0,0.1034,0.1667,,0.0205,,0.0862,,0.0703,0.0323,0.163,0.9791,,,0.0,0.1034,0.1667,,0.0204,,0.0842,,0.0678,,specific housing,0.0795,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
212750,0,Cash loans,F,Y,Y,0,76500.0,254700.0,13068.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0060079999999999,-21889,365243,-2133.0,-4155,13.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,0.8417428789081242,0.7537289339286262,0.7544061731797895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-484.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
215093,0,Cash loans,M,Y,Y,0,157500.0,630000.0,32296.5,630000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.032561,-16182,-1564,-8105.0,-4077,16.0,1,1,1,1,1,0,Laborers,1.0,1,1,THURSDAY,16,0,0,0,0,1,1,Construction,0.538567977632348,0.5493272520935383,0.6296742509538716,0.1216,0.1241,0.9771,0.6872,,0.0,0.2069,0.1667,,0.0899,,0.1084,,0.0034,0.1239,0.1288,0.9772,0.6994,,0.0,0.2069,0.1667,,0.092,,0.1129,,0.0036,0.1228,0.1241,0.9771,0.6914,,0.0,0.2069,0.1667,,0.0915,,0.1103,,0.0035,,block of flats,0.086,Panel,No,0.0,0.0,0.0,0.0,-1725.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
215553,1,Cash loans,F,N,Y,2,121500.0,545040.0,26640.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020246,-13390,-248,-771.0,-3577,,1,1,0,1,0,0,Sales staff,3.0,3,3,TUESDAY,11,0,0,0,0,0,0,Trade: type 7,,0.3903217545601217,,0.0082,0.0,0.9632,0.4968,0.0107,0.0,0.0345,0.0417,0.0833,0.0249,0.0067,0.0098,0.0,0.0,0.0084,0.0,0.9633,0.5165,0.0108,0.0,0.0345,0.0417,0.0833,0.0255,0.0073,0.0102,0.0,0.0,0.0083,0.0,0.9632,0.5035,0.0108,0.0,0.0345,0.0417,0.0833,0.0253,0.0068,0.01,0.0,0.0,not specified,block of flats,0.0077,Wooden,Yes,0.0,0.0,0.0,0.0,-562.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
217189,0,Cash loans,F,N,Y,0,202500.0,675000.0,31410.0,675000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018209,-22883,365243,-9006.0,-4641,,1,0,0,1,0,1,,1.0,3,3,FRIDAY,12,0,0,0,0,0,0,XNA,0.6789724946351342,0.2560033108731535,0.4206109640437848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1098.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
218462,0,Cash loans,F,N,N,0,225000.0,1255680.0,41629.5,1125000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.072508,-22303,365243,-13363.0,-4353,,1,0,0,1,1,0,,2.0,1,1,TUESDAY,12,0,0,0,0,0,0,XNA,,0.5916878678717307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-280.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
219113,0,Cash loans,M,Y,N,2,315000.0,1363500.0,39996.0,1363500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.0038179999999999,-14309,-2303,-6901.0,-4596,6.0,1,1,0,1,1,0,Laborers,4.0,2,2,TUESDAY,5,0,0,0,0,0,0,Other,0.3320517068050117,0.723138196715902,0.7610263695502636,0.0619,0.0496,0.9791,0.7144,0.0107,0.0,0.1379,0.1667,0.2083,0.0329,0.0488,0.0536,0.0077,0.0062,0.063,0.0515,0.9791,0.7256,0.0108,0.0,0.1379,0.1667,0.2083,0.0336,0.0533,0.0559,0.0078,0.0066,0.0625,0.0496,0.9791,0.7182,0.0108,0.0,0.1379,0.1667,0.2083,0.0334,0.0496,0.0546,0.0078,0.0064,reg oper account,block of flats,0.0422,Panel,No,0.0,0.0,0.0,0.0,-576.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
220871,1,Cash loans,F,N,Y,1,130500.0,412942.5,46719.0,373500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-10719,-1012,-10605.0,-3371,,1,1,0,1,0,0,Sales staff,3.0,2,2,SATURDAY,13,0,0,0,0,0,0,Trade: type 3,,0.1621950774756888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-454.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
221444,0,Cash loans,F,N,Y,0,112500.0,840996.0,24718.5,702000.0,Family,Working,Secondary / secondary special,Married,With parents,0.016612,-11436,-464,-263.0,-3290,,1,1,0,1,0,0,Cleaning staff,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Self-employed,,0.3299879134761899,0.5849900404894085,0.0227,,0.9737,,,0.0,0.0345,0.0417,,0.0204,,0.0157,,0.0182,0.0231,,0.9737,,,0.0,0.0345,0.0417,,0.0208,,0.0163,,0.0193,0.0229,,0.9737,,,0.0,0.0345,0.0417,,0.0207,,0.016,,0.0186,,block of flats,0.0163,"Stone, brick",No,0.0,0.0,0.0,0.0,-2143.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0
223459,1,Cash loans,M,N,Y,2,292500.0,684751.5,54229.5,634500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0088659999999999,-17432,-3563,-5671.0,-951,,1,1,0,1,0,0,Laborers,4.0,2,2,WEDNESDAY,17,0,0,0,0,1,1,Business Entity Type 3,,0.2858978721410488,0.6577838002083306,0.0722,0.0491,0.9791,0.7144,0.0093,0.0,0.2069,0.1667,0.2083,0.0,0.0588,0.0611,0.0,0.0,0.0735,0.051,0.9791,0.7256,0.0094,0.0,0.2069,0.1667,0.2083,0.0,0.0643,0.0636,0.0,0.0,0.0729,0.0491,0.9791,0.7182,0.0094,0.0,0.2069,0.1667,0.2083,0.0,0.0599,0.0622,0.0,0.0,reg oper account,block of flats,0.0531,Panel,No,0.0,0.0,0.0,0.0,-778.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
223662,0,Cash loans,F,N,Y,0,99000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006296,-21738,365243,-9023.0,-4271,,1,0,0,1,0,0,,2.0,3,3,TUESDAY,10,0,0,0,0,0,0,XNA,,0.6899815476661695,,0.0928,0.0682,0.9876,,,0.04,0.0345,0.3333,,0.0387,,0.033,,0.0604,0.0945,0.0708,0.9876,,,0.0403,0.0345,0.3333,,0.0395,,0.0344,,0.0639,0.0937,0.0682,0.9876,,,0.04,0.0345,0.3333,,0.0393,,0.0336,,0.0617,,block of flats,0.0443,Panel,No,0.0,0.0,0.0,0.0,-317.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
223682,0,Cash loans,F,N,Y,0,126000.0,177903.0,7965.0,148500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.018634,-22662,365243,-1486.0,-3790,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,,0.2380277654660734,0.7121551551910698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-69.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
224600,0,Cash loans,F,N,Y,0,67500.0,452133.0,38803.5,387000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.0096569999999999,-22590,365243,-4617.0,-4078,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.6795835768356047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
224952,0,Cash loans,M,Y,N,0,450000.0,1370803.5,37696.5,1197000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-20254,-3671,-9787.0,-3649,6.0,1,1,1,1,0,0,Laborers,2.0,2,2,TUESDAY,14,0,0,0,0,1,1,Agriculture,,0.6938598229505442,0.6738300778602003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
226166,0,Cash loans,F,N,Y,0,153000.0,544491.0,17694.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.01885,-20765,365243,-6084.0,-3259,,1,0,0,1,0,0,,1.0,2,2,TUESDAY,13,0,0,0,0,0,0,XNA,,0.552930116267118,0.4776491548517548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1272.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
226264,0,Cash loans,F,N,Y,0,252000.0,808650.0,26217.0,675000.0,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.0116569999999999,-14046,-317,-1212.0,-3980,,1,1,0,1,0,0,Laborers,2.0,1,1,TUESDAY,18,0,0,0,0,0,0,Postal,,0.5838357251423969,0.4632753280912678,0.0062,,0.9608,,,0.0,0.0345,0.0417,,,,0.0045,,,0.0063,,0.9608,,,0.0,0.0345,0.0417,,,,0.0047,,,0.0062,,0.9608,,,0.0,0.0345,0.0417,,,,0.0046,,,,block of flats,0.0036,Wooden,No,2.0,1.0,2.0,1.0,-772.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,1.0
227342,0,Cash loans,M,N,N,0,90000.0,229230.0,12928.5,202500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-24161,365243,-6707.0,-4535,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,,0.4753497839449386,,0.0165,,0.9871,0.8232,0.002,0.0,0.0345,0.0417,0.0833,0.0116,0.0134,0.0118,0.0,0.0,0.0168,,0.9871,0.8301,0.0021,0.0,0.0345,0.0417,0.0833,0.0119,0.0147,0.0123,0.0,0.0,0.0167,,0.9871,0.8256,0.0021,0.0,0.0345,0.0417,0.0833,0.0118,0.0137,0.012,0.0,0.0,reg oper account,block of flats,0.0104,"Stone, brick",No,0.0,0.0,0.0,0.0,-587.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
227714,0,Cash loans,F,N,Y,0,90000.0,835380.0,35523.0,675000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.0116569999999999,-18105,-3049,-9297.0,-1659,,1,1,0,1,0,0,Sales staff,2.0,1,1,WEDNESDAY,11,0,0,0,0,0,0,Trade: type 7,,0.374314979964722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
229010,0,Cash loans,M,N,N,0,382500.0,1762110.0,48456.0,1575000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.04622,-14181,-437,-55.0,-3889,,1,1,1,1,0,1,Core staff,2.0,1,1,MONDAY,12,0,1,1,0,1,1,Bank,0.6931600592213992,0.4407794671955265,0.3523399726917038,0.0464,0.0472,0.9722,,,,0.1034,1.0,,,,0.048,,,0.0473,0.0489,0.9722,,,,0.1034,0.1667,,,,0.05,,,0.0468,0.0472,0.9722,,,,0.1034,1.0,,,,0.0488,,,,,0.0377,,No,0.0,0.0,0.0,0.0,-279.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
229851,0,Cash loans,F,N,Y,0,68123.115,545040.0,16524.0,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.018209,-22164,-9039,-10655.0,-4790,,1,1,1,1,1,0,Cooking staff,2.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,Medicine,,0.5203329825467795,0.3842068130556564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1531.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
231151,0,Cash loans,F,N,Y,2,202500.0,436032.0,20457.0,360000.0,Unaccompanied,Working,Higher education,Single / not married,Municipal apartment,0.010032,-12936,-380,-1236.0,-4242,,1,1,0,1,0,0,Sales staff,3.0,2,2,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 2,0.425818545071632,0.5562629601567274,0.6161216908872079,0.1433,0.0604,0.9742,0.6464,0.0527,0.0,0.069,0.1667,0.2083,0.0345,0.1168,0.0389,0.0,0.0,0.146,0.0627,0.9742,0.6602,0.0531,0.0,0.069,0.1667,0.2083,0.0352,0.1276,0.0405,0.0,0.0,0.1447,0.0604,0.9742,0.6511,0.053,0.0,0.069,0.1667,0.2083,0.0351,0.1189,0.0396,0.0,0.0,reg oper account,block of flats,0.0594,"Stone, brick",No,0.0,0.0,0.0,0.0,-1098.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
231643,0,Cash loans,M,N,Y,0,171000.0,1350000.0,37125.0,1350000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.00496,-18935,365243,-2552.0,-2463,,1,0,0,1,0,0,,2.0,2,2,SUNDAY,14,0,0,0,0,0,0,XNA,0.3863429829980366,0.4616505407154638,0.7062051096536562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-882.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
232244,0,Cash loans,F,Y,Y,0,63000.0,601470.0,29065.5,450000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.01885,-21112,365243,-13103.0,-4555,20.0,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,0.6490025933733521,0.2628511284730821,0.6212263380626669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
232777,0,Revolving loans,M,Y,Y,0,450000.0,540000.0,27000.0,540000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-17661,-6980,-10300.0,-1204,2.0,1,1,1,1,1,0,Managers,2.0,2,2,FRIDAY,19,0,0,0,0,0,0,Trade: type 7,,0.6884076743816026,0.4489622731076524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-811.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
233730,0,Cash loans,F,N,Y,0,112500.0,305221.5,17649.0,252000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.0084739999999999,-16600,-8893,-6500.0,-135,,1,1,0,1,0,0,Core staff,1.0,2,2,SATURDAY,15,0,0,0,0,1,1,School,,0.6427566360226438,0.0988592803548219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1123.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
234264,0,Cash loans,M,Y,Y,0,135000.0,1231663.5,36144.0,1075500.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-22596,365243,-8637.0,-4349,17.0,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,XNA,,0.7285902738114272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-373.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
235683,0,Cash loans,F,Y,Y,0,405000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010147,-16356,-1082,-8480.0,-4213,4.0,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,13,0,1,1,0,1,1,School,0.502643598945573,0.6156753285811992,0.5884877883422673,0.3526,0.2196,0.9876,0.83,0.0206,0.36,0.3103,0.3333,0.375,0.0521,0.2875,0.3711,0.0,0.0,0.3592,0.2278,0.9876,0.8367,0.0208,0.3625,0.3103,0.3333,0.375,0.0533,0.314,0.3867,0.0,0.0,0.356,0.2196,0.9876,0.8323,0.0207,0.36,0.3103,0.3333,0.375,0.053,0.2924,0.3778,0.0,0.0,reg oper spec account,block of flats,0.3031,"Stone, brick",No,0.0,0.0,0.0,0.0,-754.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
